time_s,motor,sg,threshold,window_avg,window_n,vel_mms,pos_x,pos_y,pos_z,state
166.552,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.552,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.572,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.572,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.572,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.593,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.593,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.593,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.613,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.613,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.613,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.633,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.633,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.633,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.654,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.654,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.654,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.674,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.674,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.674,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.694,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.694,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.694,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.715,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.715,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.715,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.735,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.735,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.735,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.755,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.755,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.755,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.776,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.776,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.776,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.796,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.796,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.796,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.816,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.816,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.816,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.837,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.837,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.837,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.857,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.857,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.857,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.877,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.877,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.877,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.897,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.897,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.897,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.918,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.918,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.918,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.938,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.938,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.938,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.959,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.959,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.959,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
166.979,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
166.979,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
166.979,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.0,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.0,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.0,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.02,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.02,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.02,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.041,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.041,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.041,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.061,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.061,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.061,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.082,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.082,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.082,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.102,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.102,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.102,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.123,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.123,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.123,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.143,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.143,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.143,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.163,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.163,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.163,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.183,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.183,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.183,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.204,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.204,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.204,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.224,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.224,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.224,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.244,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.244,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.244,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.267,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.267,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.267,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.287,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.287,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.287,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.308,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.308,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.308,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.328,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.328,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.328,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.348,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.348,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.348,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.369,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.369,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.369,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.389,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.389,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.389,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.409,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.409,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.409,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.43,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.43,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.43,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.45,stepper_x,,20,,0,0.0,267.25,333.0,5.0,V
167.45,stepper_y,,20,,0,0.0,267.25,333.0,5.0,V
167.45,stepper_y1,,20,,0,0.0,267.25,333.0,5.0,V
167.471,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.471,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.471,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.491,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.491,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.491,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.511,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.511,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.511,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.531,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.531,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.531,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.551,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.551,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.551,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.572,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.572,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.572,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.593,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.593,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.593,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.613,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.613,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.613,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.633,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.633,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.633,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.653,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.653,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.653,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.673,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.673,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.673,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.694,stepper_x,,20,,0,0.3,267.25,333.0,5.0,V
167.694,stepper_y,,20,,0,0.3,267.25,333.0,5.0,V
167.694,stepper_y1,,20,,0,0.3,267.25,333.0,5.0,V
167.714,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.714,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.714,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.735,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.735,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.735,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.755,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.755,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.755,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.775,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.775,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.775,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.796,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.796,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.796,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.816,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.816,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.816,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.836,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.836,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.836,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.856,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.856,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.856,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.876,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.876,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.876,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.897,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.897,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.897,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.918,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.918,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.918,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.938,stepper_x,,20,,0,1.0,267.25,333.0,4.76,V
167.938,stepper_y,,20,,0,1.0,267.25,333.0,4.76,V
167.938,stepper_y1,,20,,0,1.0,267.25,333.0,4.76,V
167.958,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
167.958,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
167.958,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
167.979,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
167.979,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
167.979,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
167.999,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
167.999,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
167.999,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.019,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.019,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.019,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.04,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.04,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.04,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.06,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.06,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.06,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.08,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.08,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.08,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.101,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.101,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.101,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.122,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.122,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.122,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.142,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.142,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.142,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.162,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.162,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.162,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.182,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.182,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.182,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.202,stepper_x,,20,,0,1.0,267.25,333.0,4.51,V
168.202,stepper_y,,20,,0,1.0,267.25,333.0,4.51,V
168.202,stepper_y1,,20,,0,1.0,267.25,333.0,4.51,V
168.223,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.223,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.223,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.243,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.243,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.243,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.263,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.263,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.263,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.283,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.283,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.283,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.304,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.304,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.304,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.324,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.324,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.324,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.344,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.344,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.344,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.364,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.364,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.364,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.387,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.387,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.387,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.408,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.408,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.408,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.428,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.428,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.428,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.448,stepper_x,,20,,0,1.0,267.25,333.0,4.26,V
168.448,stepper_y,,20,,0,1.0,267.25,333.0,4.26,V
168.448,stepper_y1,,20,,0,1.0,267.25,333.0,4.26,V
168.469,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.469,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.469,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.49,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.49,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.49,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.51,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.51,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.51,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.53,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.53,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.53,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.55,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.55,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.55,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.57,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.57,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.57,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.59,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.59,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.59,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.611,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.611,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.611,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.631,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.631,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.631,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.651,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.651,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.651,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.671,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.671,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.671,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.691,stepper_x,,20,,0,1.0,267.25,333.0,4.01,V
168.691,stepper_y,,20,,0,1.0,267.25,333.0,4.01,V
168.691,stepper_y1,,20,,0,1.0,267.25,333.0,4.01,V
168.712,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.712,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.712,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.732,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.732,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.732,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.752,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.752,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.752,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.772,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.772,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.772,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.793,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.793,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.793,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.813,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.813,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.813,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.833,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.833,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.833,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.853,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.853,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.853,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.873,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.873,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.873,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.894,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.894,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.894,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.915,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.915,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.915,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.935,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.935,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.935,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.956,stepper_x,,20,,0,1.0,267.25,333.0,3.76,V
168.956,stepper_y,,20,,0,1.0,267.25,333.0,3.76,V
168.956,stepper_y1,,20,,0,1.0,267.25,333.0,3.76,V
168.977,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
168.977,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
168.977,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
168.998,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
168.998,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
168.998,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.018,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.018,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.018,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.039,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.039,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.039,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.06,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.06,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.06,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.08,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.08,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.08,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.101,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.101,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.101,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.121,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.121,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.121,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.141,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.141,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.141,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.161,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.161,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.161,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.181,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.181,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.181,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.202,stepper_x,,20,,0,1.0,267.25,333.0,3.5,V
169.202,stepper_y,,20,,0,1.0,267.25,333.0,3.5,V
169.202,stepper_y1,,20,,0,1.0,267.25,333.0,3.5,V
169.222,stepper_x,,20,,0,1.0,267.25,333.0,3.25,V
169.222,stepper_y,,20,,0,1.0,267.25,333.0,3.25,V
169.222,stepper_y1,,20,,0,1.0,267.25,333.0,3.25,V
169.243,stepper_x,,20,,0,1.0,267.25,333.0,3.25,V
169.243,stepper_y,,20,,0,1.0,267.25,333.0,3.25,V
169.243,stepper_y1,,20,,0,1.0,267.25,333.0,3.25,V
169.263,stepper_x,,20,,0,1.0,267.25,333.0,3.25,V
169.263,stepper_y,,20,,0,1.0,267.25,333.0,3.25,V
169.263,stepper_y1,,20,,0,1.0,267.25,333.0,3.25,V
169.283,stepper_x,,20,,0,1.0,267.25,333.0,3.25,V
169.283,stepper_y,,20,,0,1.0,267.25,333.0,3.25,V
169.283,stepper_y1,,20,,0,1.0,267.25,333.0,3.25,V
169.304,stepper_x,,20,,0,1.0,267.25,333.0,3.25,V
169.304,stepper_y,,20,,0,1.0,267.25,333.0,3.25,V
